hgnc_symbol	entrezgene_id	chromosome_name	start_position	end_position	strand	CHR	win_start	win_end
LINC00970	101978719	1	168873143	169056243	-1	1	168863143	169091243
LINC00970	101930564	1	168873143	169056243	-1	1	168863143	169091243
CASP2	835	7	142985308	143004789	1	7	142950308	143014789
CMBL	134147	5	10275987	10308138	-1	5	10265987	10343138
RAET1L	154064	6	150339470	150346668	-1	6	150329470	150381668
AIMP1	9255	4	107236701	107270383	1	4	107201701	107280383
ARHGAP39	80728	8	145754563	145911194	-1	8	145744563	145946194
MIR4425	100616365	1	25349994	25350077	1	1	25314994	25360077
C7orf49	78996	7	134777115	134855547	-1	7	134767115	134890547
RNU4-2	26834	12	120729566	120729706	-1	12	120719566	120764706
CARD17	440068	11	104963196	104972158	-1	11	104953196	105007158
MEF2C-AS1	101929423	5	88179145	88762215	1	5	88144145	88772215
AXL	558	19	41725108	41767671	1	19	41690108	41777671
RTN3	10313	11	63448918	63527363	1	11	63413918	63537363
PHRF1	57661	11	576486	612222	1	11	541486	622222
RANBP10	57610	16	67757005	67840555	-1	16	67747005	67875555
SLC35B2	100616124	6	44221833	44225291	-1	6	44211833	44260291
SLC35B2	347734	6	44221833	44225291	-1	6	44211833	44260291
ANGEL1	23357	14	77253588	77292589	-1	14	77243588	77327589
SYT14L	401135	4	68926312	68929015	-1	4	68916312	68964015
ADAM5	255926	8	39172110	39274897	1	8	39137110	39284897
CARD18	59082	11	105008448	105010453	-1	11	104998448	105045453
MYO5C	55930	15	52484519	52587995	-1	15	52474519	52622995
FTLP10	100130017	4	69048010	69078188	1	4	69013010	69088188
BAG3	9531	10	121410882	121437331	1	10	121375882	121447331
CDK15	65061	2	202655184	202760273	1	2	202620184	202770273
PSG10P	653492	19	43343520	43359870	-1	19	43333520	43394870
SFXN3	81855	10	102790991	102800998	1	10	102755991	102810998
NPC1	4864	18	21086148	21166862	-1	18	21076148	21201862
GIMAP4	55303	7	150264365	150271041	1	7	150229365	150281041
HSPA12B	116835	20	3713314	3733758	1	20	3678314	3743758
PSD4	23550	2	113914902	113966973	1	2	113879902	113976973
NUPL1	9818	13	25875662	25923938	1	13	25840662	25933938
MIR3119-2	100423010	1	170120519	170120603	1	1	170085519	170130603
MIR3119-2	100422839	1	170120519	170120603	1	1	170085519	170130603
MIR3119-1	100423010	1	170120519	170120603	1	1	170085519	170130603
MIR3119-1	100422839	1	170120519	170120603	1	1	170085519	170130603
CCL14	6358	17	34310327	34329100	-1	17	34300327	34364100
MIR3945	100500818	4	185772167	185772264	-1	4	185762167	185807264
TBKBP1	9755	17	45771447	45789416	1	17	45736447	45799416
KSR2	283455	12	117890817	118406788	-1	12	117880817	118441788
HAO2-IT1	100874270	1	119911569	119912954	1	1	119876569	119922954
CLEC4G	339390	19	7793843	7798792	-1	19	7783843	7833792
LINC01093	100506229	4	185815025	185820608	-1	4	185805025	185855608
WDR36	134430	5	110427414	110466200	1	5	110392414	110476200
MIR4683	100616500	10	35930100	35930180	-1	10	35920100	35965180
MIR3917	100500808	1	26232853	26232945	-1	1	26222853	26267945
LINC01142	284688	1	170240744	170253349	-1	1	170230744	170288349
FXR1	8087	3	180585929	180700541	1	3	180550929	180710541
CEACAMP10	284344	19	43715943	43752798	-1	19	43705943	43787798
SNORD45C	692085	1	76252757	76252835	1	1	76217757	76262835
FAM151B	167555	5	79783788	79838382	1	5	79748788	79848382
MIR4455	100616111	4	185859537	185859594	-1	4	185849537	185894594
SNORD45A	26805	1	76253574	76253657	1	1	76218574	76263657
ARRDC3	57561	5	90664541	90679176	-1	5	90654541	90714176
IFNAR2	3455	21	34602206	34637980	1	21	34567206	34647980
C4orf46	201725	4	159587831	159593407	-1	4	159577831	159628407
SNORD45B	26804	1	76255162	76255233	1	1	76220162	76265233
SH3BP5-AS1	100505696	3	15295691	15306000	1	3	15260691	15316000
SF3B4	10262	1	149895209	149900236	-1	1	149885209	149935236
IGHV4-28	642131	14	106780513	106781017	-1	14	106770513	106816017
OR7E5P	219445	11	55746179	55753881	-1	11	55736179	55788881
KDM4C	23081	9	6720863	7175648	1	9	6685863	7185648
GIMAP6	474344	7	150322463	150329473	-1	7	150312463	150364473
LRSAM1	90678	9	130213765	130265780	1	9	130178765	130275780
OR7E2P	8587	11	86568101	86568989	-1	11	86558101	86603989
GRIA4	2893	11	105480721	105852819	1	11	105445721	105862819
COL9A2	1298	1	40766159	40783488	-1	1	40756159	40818488
DOCK10	55619	2	225629807	225907162	-1	2	225619807	225942162
RNU6-5P	101954271	2	175422694	175422800	-1	2	175412694	175457800
RNU6-5P	26827	2	175422694	175422800	-1	2	175412694	175457800
RNU6-5P	26826	2	175422694	175422800	-1	2	175412694	175457800
NOL11	25926	17	65713949	65740647	1	17	65678949	65750647
RGMA	56963	15	93586636	93632433	-1	15	93576636	93667433
H3F3AP4	440926	2	175584505	175585526	1	2	175549505	175595526
ETFDH	2110	4	159593277	159630775	1	4	159558277	159640775
MIR4270	100422868	3	15537746	15537815	-1	3	15527746	15572815
LNPEP	4012	5	96271098	96373219	1	5	96236098	96383219
MIR103A1	100302238	5	167987897	167987982	-1	5	167977897	168022982
MIR103A1	406895	5	167987897	167987982	-1	5	167977897	168022982
MIR1295A	100847009	1	171070869	171070947	-1	1	171060869	171105947
MIR1295A	100302178	1	171070869	171070947	-1	1	171060869	171105947
OR4F13P	390651	15	102382322	102390527	1	15	102347322	102400527
MIR3134	100422990	3	15738805	15738878	-1	3	15728805	15773878
MAFK	7975	7	1570350	1582679	1	7	1535350	1592679
MAGOH2	100506898	17	10619319	10619828	-1	17	10609319	10654828
MIR563	693148	3	15915278	15915356	1	3	15880278	15925356
ULBP3	79465	6	150384286	150390231	-1	6	150374286	150425231
GLYCAM1	644076	12	55001971	55004246	-1	12	54991971	55039246
SNORD62A	692093	9	134361052	134361137	1	9	134326052	134371137
SNORD62A	26786	9	134361052	134361137	1	9	134326052	134371137
MIR933	100126350	2	176032361	176032437	-1	2	176022361	176067437
LINC00966	100130155	8	65285885	65296344	1	8	65250885	65306344
SLC25A31	83447	4	128651533	128695448	1	4	128616533	128705448
DPPA2P2	100128023	1	26845845	26846741	-1	1	26835845	26881741
SNORD62B	692093	9	134365873	134365958	1	9	134330873	134375958
SNORD62B	26786	9	134365873	134365958	1	9	134330873	134375958
INPP4B	8821	4	142944313	143768585	-1	4	142934313	143803585
MIR1976	100302190	1	26881033	26881084	1	1	26846033	26891084
PRIM1	5557	12	57125380	57146157	-1	12	57115380	57181157
LINC00690	100996597	3	16577827	16582880	1	3	16542827	16592880
RNASEH2C	84153	11	65482367	65488418	-1	11	65472367	65523418
ADAMTS9-AS1	101929335	3	64547014	64573878	1	3	64512014	64583878
HSD3BP4	128102	1	120106689	120114734	1	1	120071689	120124734
ZSCAN12P1	221584	6	28058932	28061442	1	6	28023932	28071442
HOXD-AS2	100506783	2	176986339	177001826	-1	2	176976339	177036826
AIG1	51390	6	143381633	143661441	1	6	143346633	143671441
MIR124-2	406908	8	65291706	65291814	1	8	65256706	65301814
LAX1	54900	1	203734304	203745361	1	1	203699304	203755361
MBD4	8930	3	129149787	129158878	-1	3	129139787	129193878
ADRB1	153	10	115803806	115806667	1	10	115768806	115816667
MIR3714	100500913	3	16974688	16974752	1	3	16939688	16984752
RPL14	9045	3	40498783	40503861	1	3	40463783	40513861
DBI	1622	2	120124497	120130126	1	2	120089497	120140126
NRCAM	4897	7	107788068	108097161	-1	7	107778068	108132161
MIR548F2	100313771	2	213290987	213291084	-1	2	213280987	213326084
NEXN-AS1	374987	1	78347033	78355224	-1	1	78337033	78390224
TMEM184A	101927064	7	1581871	1600457	-1	7	1571871	1635457
TMEM184A	202915	7	1581871	1600457	-1	7	1571871	1635457
MIR320B2	100313769	1	224444706	224444843	-1	1	224434706	224479843
ALDH7A1	501	5	125877533	125931110	-1	5	125867533	125966110
MIR10B	406903	2	177015031	177015140	1	2	176980031	177025140
LINC00622	644242	1	120140325	120141894	-1	1	120130325	120176894
F11-AS1	285441	4	187207248	187422151	-1	4	187197248	187457151
PPP5C	5536	19	46850251	46896238	1	19	46815251	46906238
MIR3166	100423040	11	87909670	87909761	1	11	87874670	87919761
COL9A3	1299	20	61447596	61472511	1	20	61412596	61482511
C12orf76	400073	12	110465872	110511491	-1	12	110455872	110546491
MIR4742	100616468	1	224585929	224586013	-1	1	224575929	224621013
ZSCAN16-AS1	100129195	6	28089573	28105071	-1	6	28079573	28140071
RABEP2	79874	16	28915742	28947847	-1	16	28905742	28982847
MKX	283078	10	27961804	28034989	-1	10	27951804	28069989
HOXD-AS1	401022	2	177037923	177053686	-1	2	177027923	177088686
GRM5-AS1	100873989	11	88237744	88257222	1	11	88202744	88267222
RNU6-16P	100873753	11	88345973	88346079	-1	11	88335973	88381079
GORASP2	26003	2	171784974	171823639	1	2	171749974	171833639
MIR548AW	100846992	9	135821094	135821158	1	9	135786094	135831158
ZNF192P1	651302	6	28129559	28137372	1	6	28094559	28147372
NTM-IT	100874281	11	132154196	132154975	1	11	132119196	132164975
TOLLIP	54472	11	1295601	1330884	-1	11	1285601	1365884
RNU4-1	26835	12	120730900	120731040	-1	12	120720900	120766040
TMEM125	128218	1	43735665	43739673	1	1	43700665	43749673
MIR218-2	407001	5	168195151	168195260	-1	5	168185151	168230260
MIR214	100422882	1	172107938	172108047	-1	1	172097938	172143047
MIR214	406996	1	172107938	172108047	-1	1	172097938	172143047
RNU6-48P	100887744	1	27651710	27651816	1	1	27616710	27661816
PRSS30P	124221	16	2889569	2892745	-1	16	2879569	2927745
DNM3OS	100628315	1	172109461	172113934	-1	1	172099461	172148934
ELL	8178	19	18553473	18632937	-1	19	18543473	18667937
OTUD4	54726	4	146031990	146101313	-1	4	146021990	146136313
MIR4778	100616464	2	66585381	66585460	-1	2	66575381	66620460
MIR199A2	406977	1	172113675	172113784	-1	1	172103675	172148784
INPP5F	22876	10	121485609	121588652	1	10	121450609	121598652
PPID	5481	4	159630286	159644548	-1	4	159620286	159679548
MEIS1-AS3	730198	2	66653867	66660602	-1	2	66643867	66695602
AP5B1	91056	11	65543364	65548273	-1	11	65533364	65583273
MIR4697	100616119	11	133768399	133768476	-1	11	133758399	133803476
MIR4697	283174	11	133768399	133768476	-1	11	133758399	133803476
HSPA4L	22824	4	128702976	128761888	1	4	128667976	128771888
FAM181A-AS1	283592	14	94371076	94393412	-1	14	94361076	94428412
ZDHHC8P1	150244	22	23732793	23744913	-1	22	23722793	23779913
MIR5580	100847076	14	54415145	54415202	-1	14	54405145	54450202
MEIS1-AS2	100873998	2	66666220	66667444	-1	2	66656220	66702444
RAB10	10890	2	26256976	26360323	1	2	26221976	26370323
AZI1	22994	17	79163393	79196799	-1	17	79153393	79231799
MTFMT	123263	15	65294845	65321977	-1	15	65284845	65356977
OVOL1	5017	11	65554493	65564690	1	11	65519493	65574690
MIR4308	100422984	14	55344831	55344911	-1	14	55334831	55379911
MIR4506	100616140	14	94414572	94414648	-1	14	94404572	94449648
NAALADL2-AS3	100862679	3	174797097	174833032	-1	3	174787097	174868032
ERI3	79033	1	44686742	44820932	-1	1	44676742	44855932
BCLAF1	9774	6	136578001	136610989	-1	6	136568001	136645989
LINC00521	256369	14	94463616	94478040	1	14	94428616	94488040
PROM2	150696	2	95940201	95957056	1	2	95905201	95967056
MIR4789	100616395	3	175087329	175087410	1	3	175052329	175097410
IL10RB	3588	21	34638663	34669539	1	21	34603663	34679539
ZNF546	339327	19	40490041	40523514	1	19	40455041	40533514
SCARNA1	677774	1	28160912	28161077	1	1	28125912	28171077
LLPH	84298	12	66516842	66524548	-1	12	66506842	66559548
ZC3H11A	441155	1	203764782	203823252	1	1	203729782	203833252
ZC3H11A	9877	1	203764782	203823252	1	1	203729782	203833252
ADAMTS9-AS2	100507098	3	64670585	64997143	1	3	64635585	65007143
HIST2H2BA	337875	1	120906028	120915073	1	1	120871028	120925073
TOB2P1	222699	6	28185421	28186655	-1	6	28175421	28221655
NUDT16	131870	3	131100515	131107674	1	3	131065515	131117674
LINC01116	375295	2	177494317	177502659	-1	2	177484317	177537659
C1orf210	149466	1	43747554	43751288	-1	1	43737554	43786288
FAM161A	84140	2	62051989	62081278	-1	2	62041989	62116278
GJD4	219770	10	35894338	35897863	1	10	35859338	35907863
ZNF619	285267	3	40518604	40531727	1	3	40483604	40541727
PPP1R14C	81706	6	150464212	150571493	1	6	150429212	150581493
ITPKB-IT1	100506443	1	226844341	226862768	-1	1	226834341	226897768
GAS5-AS1	100506046	1	173832386	173833079	1	1	173797386	173843079
ATP8A2	51761	13	25946209	26599989	1	13	25911209	26609989
TBX21	30009	17	45810610	45823485	1	17	45775610	45833485
MIR3145	100423001	6	138756350	138756431	-1	6	138746350	138791431
CFL1	1072	11	65590493	65629497	-1	11	65580493	65664497
SPEF2	79925	5	35617946	35814713	1	5	35582946	35824713
ARID1B	57492	6	157099063	157531913	1	6	157064063	157541913
MYO15B	80022	17	73584139	73622929	1	17	73549139	73632929
SF1	7536	11	64532078	64546258	-1	11	64522078	64581258
CELP	1057	9	135957926	135962742	1	9	135922926	135972742
ATP2A3	489	17	3827169	3867736	-1	17	3817169	3902736
SNHG3	8420	1	28832492	28837404	1	1	28797492	28847404
SNHG3	6080	1	28832492	28837404	1	1	28797492	28847404
LDLRAD2	401944	1	22138758	22151714	1	1	22103758	22161714
GIMAP2	26157	7	150382785	150390729	1	7	150347785	150400729
FZD8	8325	10	35927177	35930362	-1	10	35917177	35965362
FNIP2	57600	4	159690290	159829201	1	4	159655290	159839201
SNORA73B	26768	1	28835071	28835274	1	1	28800071	28845274
SNORA73B	6081	1	28835071	28835274	1	1	28800071	28845274
GUSBP11	91316	22	23980674	24059543	-1	22	23970674	24094543
SLC35C2	51006	20	44978167	44993043	-1	20	44968167	45028043
TIE1	7075	1	43766664	43788779	1	1	43731664	43798779
CCNB1IP1	57820	14	20779527	20801471	-1	14	20769527	20836471
SNORD93	692210	7	22896232	22896305	1	7	22861232	22906305
IFT20	90410	17	26655352	26662515	-1	17	26645352	26697515
MSANTD4	84437	11	105866350	105893130	-1	11	105856350	105928130
LINC00514	283875	16	3038962	3044510	1	16	3003962	3054510
SLC22A4	6583	5	131630136	131679899	1	5	131595136	131689899
SPTSSB	165679	3	161062580	161090668	-1	3	161052580	161125668
SNORA19	641451	10	120819523	120819650	-1	10	120809523	120854650
IFNAR1	3454	21	34696734	34732168	1	21	34661734	34742168
PBOV1	59351	6	138537129	138539627	-1	6	138527129	138574627
MIR4525	100616196	17	80626109	80626183	-1	17	80616109	80661183
MIR4444-2	100846999	2	178077454	178077527	1	2	178042454	178087527
MIR4444-2	100616394	2	178077454	178077527	1	2	178042454	178087527
MIR4444-1	100846999	2	178077454	178077527	1	2	178042454	178087527
MIR4444-1	100616394	2	178077454	178077527	1	2	178042454	178087527
MIR3128	100422824	2	178120673	178120738	-1	2	178110673	178155738
SNHG12	692073	1	28905050	28909495	-1	1	28895050	28944495
SNHG12	677838	1	28905050	28909495	-1	1	28895050	28944495
SNHG12	677825	1	28905050	28909495	-1	1	28895050	28944495
SNHG12	85028	1	28905050	28909495	-1	1	28895050	28944495
ACADSB	36	10	124768495	124817827	1	10	124733495	124827827
RPL23A	26809	17	27046411	27051377	1	17	27011411	27061377
RPL23A	6147	17	27046411	27051377	1	17	27011411	27061377
DKK2	27123	4	107842959	108204963	-1	4	107832959	108239963
PNO1	56902	2	68384976	68403370	1	2	68349976	68413370
RFC5	5985	12	118451393	118470935	1	12	118416393	118480935
NAT9	26151	17	72766686	72772506	-1	17	72756686	72807506
C20orf27	54976	20	3734155	3749034	-1	20	3724155	3784034
ITFG3	83986	16	284545	319942	1	16	249545	329942
LRBA	987	4	151185594	151936879	-1	4	151175594	151971879
BCL2L13	23786	22	18111621	18213388	1	22	18076621	18223388
GAS5	692197	1	173833038	173838020	-1	1	173823038	173873020
GAS5	692196	1	173833038	173838020	-1	1	173823038	173873020
GAS5	619498	1	173833038	173838020	-1	1	173823038	173873020
GAS5	60674	1	173833038	173838020	-1	1	173823038	173873020
GAS5	26806	1	173833038	173838020	-1	1	173823038	173873020
GAS5	26802	1	173833038	173838020	-1	1	173823038	173873020
GAS5	26774	1	173833038	173838020	-1	1	173823038	173873020
GAS5	26769	1	173833038	173838020	-1	1	173823038	173873020
GAS5	26770	1	173833038	173838020	-1	1	173823038	173873020
CCDC17	149483	1	46085716	46089729	-1	1	46075716	46124729
MIR4435-2	100616499	2	87929274	87929353	1	2	87894274	87939353
MIR4435-2	100616341	2	87929274	87929353	1	2	87894274	87939353
MIR4435-1	100616499	2	87929274	87929353	1	2	87894274	87939353
MIR4435-1	100616341	2	87929274	87929353	1	2	87894274	87939353
CXXC1	30827	18	47808713	47814674	-1	18	47798713	47849674
C10orf118	55088	10	115880621	115933979	-1	10	115870621	115968979
TMBIM4	51643	12	66517709	66563852	-1	12	66507709	66598852
CCL15-CCL14	6358	17	34310692	34328660	-1	17	34300692	34363660
CCL15-CCL14	6359	17	34310692	34328660	-1	17	34300692	34363660
ZBED6	100381270	1	203765437	203769686	1	1	203730437	203779686
LINC01158	100506421	2	105424030	105469641	-1	2	105414030	105504641
ABO	28	9	136125788	136150617	-1	9	136115788	136185617
ZNF503-AS1	253264	10	77029577	77133258	1	10	76994577	77143258
FKBP8	23770	19	18642561	18654887	-1	19	18632561	18689887
LINC00472	79940	6	72054047	72130472	-1	6	72044047	72165472
SNRPE	6635	1	203830731	203839678	1	1	203795731	203849678
UCA1	652995	19	15939771	15947130	1	19	15904771	15957130
LINC01060	401164	4	189321890	189602205	1	4	189286890	189612205
HEBP2	23593	6	138724668	138743334	1	6	138689668	138753334
IYD	389434	6	150690028	150727105	1	6	150655028	150737105
MIR3118-2	100423008	1	142667289	142667363	1	1	142632289	142677363
MIR3118-2	100422949	1	142667289	142667363	1	1	142632289	142677363
MIR3118-2	100422844	1	142667289	142667363	1	1	142632289	142677363
MIR3118-3	100423008	1	142667289	142667363	1	1	142632289	142677363
MIR3118-3	100422949	1	142667289	142667363	1	1	142632289	142677363
MIR3118-3	100422844	1	142667289	142667363	1	1	142632289	142677363
MIR3118-1	100423008	1	142667289	142667363	1	1	142632289	142677363
MIR3118-1	100422949	1	142667289	142667363	1	1	142632289	142677363
MIR3118-1	100422844	1	142667289	142667363	1	1	142632289	142677363
MARCH6	10299	5	10353815	10440500	1	5	10318815	10450500
SNX32	254122	11	65601112	65624367	1	11	65566112	65634367
ZNF847P	401983	1	227884593	227894412	-1	1	227874593	227929412
SNORD99	692212	1	28905261	28905334	-1	1	28895261	28940334
OTOL1	131149	3	161214596	161221730	1	3	161179596	161231730
TOP3A	7156	17	18174742	18218321	-1	17	18164742	18253321
COCH	1690	14	31343720	31364271	1	14	31308720	31374271
GIMAP1	170575	7	150413645	150421372	1	7	150378645	150431372
RNU11	26824	1	28975112	28975245	1	1	28940112	28985245
MIR5008	100847072	1	228129291	228129384	-1	1	228119291	228164384
ZNF251	90987	8	145946298	145981802	-1	8	145936298	146016802
RNU6-23P	100873755	16	70479196	70479302	-1	16	70469196	70514302
C4orf45	152940	4	159814286	159959912	-1	4	159804286	159994912
SNORD111B	100113402	16	70563412	70563491	1	16	70528412	70573491
SNORD111	692214	16	70571908	70572001	1	16	70536908	70582001
RAD21-AS1	100500914	8	117886663	117889107	1	8	117851663	117899107
RAD21-AS1	644660	8	117886663	117889107	1	8	117851663	117899107
MIR1289-2	100302134	5	132763288	132763398	-1	5	132753288	132798398
MIR3610	100500914	8	117886967	117887039	-1	8	117876967	117922039
HCG14	414760	6	28864307	28865099	1	6	28829307	28875099
HSPG2	3339	1	22148738	22263790	-1	1	22138738	22298790
UOX	391051	1	84831111	84863514	-1	1	84821111	84898514
VAC14-AS1	100130894	16	70789001	70807154	1	16	70754001	70817154
IRF7	3665	11	612553	615999	-1	11	602553	650999
PMEL	6490	12	56347889	56367101	-1	12	56337889	56402101
MIR3620	100500810	1	228284964	228285042	1	1	228249964	228295042
MSRB2	22921	10	23384435	23410942	1	10	23349435	23420942
MIR30C2	407032	6	72086663	72086734	-1	6	72076663	72121734
NFKBIE	4794	6	44225903	44233500	-1	6	44215903	44268500
MIR30A	407029	6	72113254	72113324	-1	6	72103254	72148324
PAPSS1	9061	4	108511433	108641608	-1	4	108501433	108676608
MAGI1-IT1	151877	3	65858490	65940233	-1	3	65848490	65975233
BASP1	10409	5	17065707	17276943	1	5	17030707	17286943
MAGI1-AS1	100873983	3	65879491	65910972	1	3	65844491	65920972
TMEM41B	440026	11	9302201	9336327	-1	11	9292201	9371327
MTMR11	10903	1	149900543	149908791	-1	1	149890543	149943791
WIPF1	7456	2	175424300	175547644	-1	2	175414300	175582644
HCG16	101929874	6	28954577	28956313	1	6	28919577	28966313
PKHD1	5314	6	51480098	51952423	-1	6	51470098	51987423
RBP2	5948	3	139171726	139199589	-1	3	139161726	139234589
MED28	80306	4	17616254	17635728	1	4	17581254	17645728
MIR3668	100500879	6	140526389	140526463	1	6	140491389	140536463
MIR4465	100616180	6	141004951	141005020	1	6	140969951	141015020
