hgnc_symbol	entrezgene_id	CHR	win_start	win_end	gene_p	n_snps	mean_beta	best_snp	best_snp_p	gene_p_adj
C11orf57	55216	11	111909810	111965874	0.102334729087775	1	0.0506934430174832	rs14133	0.102334729087775	0.976202802168143
INTS6-AS1	100507398	13	51991503	52136500	0.102488797482183	7	-0.0474409225642102	rs2277448	0.014641256783169	0.976327593305475
CLRN2	645104	4	17481788	17538727	0.102505917606009	16	0.00390806277246776	rs3733570	0.00640661985037556	0.976327593305475
BMP8A	353500	1	39922318	40001607	0.102520701211943	12	-0.00798923736665928	rs10889095	0.00854339176766195	0.976327593305475
FAM208A	23272	3	56644161	56752265	0.102528637385601	10	-0.00786543871714866	rs3772219	0.0147210092796817	0.976327593305475
TPRG1L	127262	1	3506566	3556691	0.102686453031734	2	-0.0060794413747907	rs1896	0.0513432265158671	0.97719378139531
RRP8	23378	11	6606305	6659850	0.102726618654826	3	0.0218552634011687	rs12294943	0.0342422062182753	0.97719378139531
OR10G9	219870	11	123858720	123904655	0.102853643547462	8	-0.0193753498383987	rs6590016	0.0128567054434327	0.97719378139531
GLTP	51228	12	110278748	110353293	0.102882556612913	1	-0.109024279359222	rs3026459	0.102882556612913	0.97719378139531
TCHP	84260	12	110303069	110431646	0.102882556612913	1	-0.109024279359222	rs3026459	0.102882556612913	0.97719378139531
TMEM143	55260	19	48825613	48902494	0.102891080191366	7	0.070264846979886	rs12461075	0.020239096881186	0.97719378139531
SFTPB	6439	2	85874437	85930864	0.103004935974339	15	0.0368010367140589	rs4832213	0.0146208850169043	0.977845099884751
FUBP3	8939	9	133419352	133523739	0.103057779605546	4	0.0329383824164475	rs17150614	0.0257644449013866	0.977916900764932
FHL5	9457	6	96975424	97074512	0.103218759468584	17	-0.0270319890626439	rs61479407	0.00607169173344612	0.978134966269271
DECR2	26063	16	416826	472487	0.103417696692605	4	-0.00599830986242572	rs62030834	0.0258544241731512	0.978134966269271
TCL1B	9623	14	96117754	96168980	0.103437197560923	11	-0.0181441017673176	rs12895731	0.0128117214629948	0.978134966269271
MSTN	2660	2	190910423	190962455	0.103455028883739	3	-0.0206943548427976	rs1607187	0.0663835823399024	0.978134966269271
IL31	386653	12	122646577	122693746	0.103465159817197	5	-0.00328959626438945	rs6489190	0.0206930319634393	0.978134966269271
BCRP2	400892	22	21422305	21486574	0.10346696633415	2	-0.0457131349185106	rs465500	0.0955133616647637	0.978134966269271
TMEM248	55069	7	66351212	66433538	0.103472782692854	4	-0.0485029175665569	rs1065265	0.0340674358298113	0.978134966269271
TSPAN1	10103	1	46605745	46661630	0.103517426507435	7	-0.0188176100341959	rs6669160	0.0387970038842577	0.978134966269271
CDYL	9425	6	4671393	4965785	0.10361404361887	54	-0.00310426848982911	rs9405765	0.00465945297133866	0.978134966269271
CXCR2P1	3580	2	218913878	218965452	0.10361730776473	1	0.0527228398295046	rs4672907	0.10361730776473	0.978134966269271
WHSC1L1	54904	8	38117215	38274790	0.103622840736046	10	-0.0301464523097605	rs2843737	0.0237756012914434	0.978134966269271
RMDN3	55177	15	41018082	41083049	0.103669534555279	3	0.0613211067652735	rs2306083	0.0381798098774461	0.978134966269271
GCHFR	2644	15	41021218	41069906	0.103669534555279	3	0.0613211067652735	rs2306083	0.0381798098774461	0.978134966269271
PGR	5241	11	100890355	101036255	0.103968798494231	14	-0.00775726004313171	rs73580012	0.00742634274958792	0.980528852217894
TET2	54790	4	106032032	106210973	0.104041293040328	1	0.075087301562619	rs10516531	0.104041293040328	0.980528852217894
SNRK-AS1	100873954	3	43381136	43428454	0.104129198812988	2	-0.0341309908663501	rs11715896	0.0520645994064941	0.980528852217894
ZNF766	90321	19	52737824	52805977	0.104150261007911	17	0.0205084562911078	rs8108824	0.00612648594164181	0.980528852217894
ZNF480	147657	19	52765430	52839175	0.104150261007911	17	0.0232614210002983	rs8108824	0.00612648594164181	0.980528852217894
TSPAN33	340348	7	128749712	128818671	0.104260099587989	14	-0.0168683784799576	rs339099	0.0178303756873755	0.981135237822138
GNPNAT1	64841	14	53231912	53293386	0.104386730665065	4	-0.0258401609904467	rs12431803	0.0260966826662662	0.981661587551683
SNORD41	26810	19	12807263	12852332	0.10445239284131	3	0.0251371978016244	rs4804736	0.0348174642804366	0.981661587551683
ASNA1	439	19	12812953	12869137	0.10445239284131	3	0.0145106733973935	rs4804736	0.0348174642804366	0.981661587551683
MIR4318	100422857	18	35202098	35247178	0.104519615246918	4	-0.0181025682075246	rs6507121	0.0261299038117296	0.98180951040322
RPS14	6208	5	149812753	149864319	0.104633131241124	19	0.011378067813783	rs7732671	0.00964363658814875	0.98180951040322
AFF4	27125	5	132201071	132334326	0.10465326957741	17	0.0367310143067271	rs9791170	0.0061560746810241	0.98180951040322
GRHPR	9380	9	37387663	37446987	0.104772450758278	9	-0.0067443729474796	rs11793053	0.0232300051364978	0.98180951040322
TNK1	8711	17	7248853	7303093	0.104777021581786	4	0.0147106571718042	rs17732541	0.0427857441154547	0.98180951040322
SPRR2F	6705	1	153074590	153120991	0.104940224924555	7	-0.0471222833087887	rs405618	0.0149914607035078	0.98180951040322
PODNL1	101928772	19	14032000	14099204	0.104962728350964	2	-0.068414920966056	rs10419451	0.0524813641754819	0.98180951040322
PODNL1	79883	19	14032000	14099204	0.104962728350964	2	-0.068414920966056	rs10419451	0.0524813641754819	0.98180951040322
BFSP2	8419	3	133083839	133204066	0.105021444223462	18	-0.0511200264369875	rs2840157	0.0142974621935025	0.98180951040322
NOB1	28987	16	69765770	69823843	0.105046888750735	7	0.00566212686521407	rs12598642	0.0291529189012733	0.98180951040322
LFNG	3955	7	2517163	2578811	0.105066518620028	4	0.0401202895933629	rs79083004	0.0523348351189063	0.98180951040322
MIR4648	100616116	7	2531708	2576779	0.105066518620028	4	0.0401202895933629	rs79083004	0.0523348351189063	0.98180951040322
CDC37	11140	19	10491810	10565797	0.105194654378719	5	0.0457502769535127	rs7248036	0.0210389308757438	0.98180951040322
MT1B	4490	16	56650811	56697116	0.105228208058137	13	-0.0122478579424809	rs8047981	0.0134208585527353	0.98180951040322
C21orf91	54149	21	19151284	19226703	0.105383466164778	13	0.0264625714562879	rs989247	0.019601635761187	0.98180951040322
ILDR1	286676	3	121696170	121776051	0.105455169119177	6	-0.0041320627406865	rs11710169	0.0175758615198628	0.98180951040322
MPLKIP	136647	7	40155622	40209258	0.105520804093188	3	-0.00264769702657623	rs67410648	0.035173601364396	0.98180951040322
UGT1A7	54577	2	234555584	234691945	0.105543365008407	56	0.00529068808456735	rs35637944	0.0018847029465787	0.98180951040322
UGT1A7	54576	2	234555584	234691945	0.105543365008407	56	0.00529068808456735	rs35637944	0.0018847029465787	0.98180951040322
RPS6KA2-AS1	100861523	6	167282186	167328323	0.105545468286571	10	-0.0403869703469146	rs6907858	0.0105545468286571	0.98180951040322
FAM163A	148753	1	179677298	179795333	0.10555778283169	25	-0.0116780046212378	rs10798711	0.00422231131326762	0.98180951040322
PGPEP1	54858	19	18416397	18490760	0.105596256098967	4	-0.0415707746588353	rs7256534	0.0522654972496665	0.98180951040322
MIR3189	100422943	19	18462372	18507444	0.105596256098967	4	-0.0415707746588353	rs7256534	0.0522654972496665	0.98180951040322
AQP7	101930168	9	33374765	33437643	0.105650104281941	16	0.0078754031919138	rs2992816	0.00660313151762132	0.98180951040322
AQP7	100509620	9	33374765	33437643	0.105650104281941	16	0.0078754031919138	rs2992816	0.00660313151762132	0.98180951040322
AQP7	364	9	33374765	33437643	0.105650104281941	16	0.0078754031919138	rs2992816	0.00660313151762132	0.98180951040322
KIR2DL4	3805	19	55201002	55335972	0.105789328009953	11	-0.00945546120781004	rs3786544	0.00961721163726846	0.982680480443422
PSD4	23550	2	113879902	113976973	0.105837498665121	166	-0.0231676840203473	rs62169938	0.00633562870074953	0.982705270279713
GINS2	51659	16	85699804	85758679	0.105906952659836	2	-0.0094957012028269	rs506043	0.052953476329918	0.98292757051761
SNTA1	6640	20	31985761	32066698	0.106047945128139	11	-0.0528392187323288	rs6061104	0.00964072228437627	0.983813346620454
KLK6	5653	19	51451887	51507929	0.106119616750099	18	0.00653067001410637	rs8102707	0.00589553426389438	0.984055544419014
MIR1208	100302281	8	129127362	129172434	0.106307726959851	5	-0.029320171291341	rs7462361	0.0212615453919703	0.984582925155359
CYP4Z1	199974	1	47498160	47593991	0.106327621334338	30	-0.0116483368036908	rs72886478	0.00670171358806947	0.984582925155359
TSPAN11	441631	12	31044362	31159534	0.106503331587214	10	0.0246727850309235	rs11051222	0.0202414682128727	0.984582925155359
ASAH2	56624	10	51932538	52043370	0.106567215344686	25	0.00612536290910316	rs75857365	0.00583391273398391	0.984582925155359
MFSD7	84179	4	665618	718230	0.106572809795556	1	0.0497940116213963	rs4690293	0.106572809795556	0.984582925155359
PRAC1	84366	17	46789084	46834884	0.106623182123435	5	0.0106877398969686	rs11653738	0.0213246364246869	0.984582925155359
HOXB13	10481	17	46792125	46841540	0.106623182123435	5	0.0124720852643583	rs11653738	0.0213246364246869	0.984582925155359
PRAC2	100422978	17	46765530	46812819	0.106623182123435	5	0.0221116009723647	rs11653738	0.0213246364246869	0.984582925155359
MIR3185	100422978	17	46791770	46836837	0.106623182123435	5	0.0124720852643583	rs11653738	0.0213246364246869	0.984582925155359
VPRBP	9730	3	51423298	51569010	0.106632377734796	3	-0.020574321429599	rs1055429	0.0355441259115986	0.984582925155359
NHLH1	4807	1	160301857	160352638	0.106720073996262	5	-0.0424296656324464	rs10752637	0.0373069400153456	0.984585033458483
DDIT4	54541	10	73998678	74045794	0.106744473014105	3	0.0378727455706584	rs1403629	0.038222330744746	0.984585033458483
ACADL	33	2	211042663	211125215	0.106777463234794	12	-0.026470320403842	rs55642849	0.0301775647017189	0.984585033458483
PTPN23	25930	3	47387501	47464931	0.106814961957366	4	0.0465370893342749	rs12487736	0.0406741395214676	0.984585033458483
C1orf122	127687	1	38237651	38285126	0.107060100143815	9	-0.0119760344546874	rs12028799	0.0118955666826461	0.986101480914516
OR10H2	26538	19	15803834	15849862	0.1070839395303	3	0.0153625583410468	rs7260475	0.0356946465100999	0.986101480914516
OR2T34	127068	1	248727022	248773080	0.107177831713838	2	-0.0578113752158438	rs7532941	0.0535889158569188	0.986101480914516
FAM149A	25854	4	186990573	187103821	0.107185063272756	43	-0.00947651742965244	rs7687629	0.00322141608254187	0.986101480914516
KDELC2	143888	11	108332832	108404159	0.107237534314701	12	0.0494232332968689	rs227077	0.0607661865440237	0.986101480914516
MIR3656	100500840	11	118854654	118899722	0.107265357470235	9	0.0338230341781441	rs10892307	0.0138440589333571	0.986101480914516
MAPKAPK5-AS1	51275	12	112267571	112315706	0.107299091547396	4	-0.0581000956721823	rs7977534	0.026824772886849	0.986101480914516
KAT6B	23522	10	76550340	76802380	0.107469422393868	17	0.0171815187454737	rs76798305	0.00632173072905107	0.986802275413996
LRRC4C	57689	11	40125753	41516323	0.107540762346424	203	-0.00488895626433978	rs355247	0.00135056178372506	0.986802275413996
APOA2	336	1	161182082	161228421	0.107568195344508	15	0.00177950399177031	rs2070902	0.0071712130229672	0.986802275413996
RSBN1L-AS1	100505854	7	77276977	77360582	0.107679353021519	19	-0.0289801144733264	rs79186351	0.0159032052849729	0.986802275413996
ITPKB-IT1	100506443	1	226834341	226897768	0.107687069361999	6	-0.00753382233384984	rs10916054	0.0179478448936665	0.986802275413996
CRISPLD2	83716	16	84818590	84964374	0.10771515674379	45	-0.00177067224335884	rs2326458	0.002393670149862	0.986802275413996
C14orf1	11161	14	76106134	76162532	0.107744467157136	13	0.014644026469637	rs17104036	0.00828803593516429	0.986802275413996
ATXN2	6311	12	111880018	112072480	0.107756733163818	5	-0.0618497139539112	rs4767284	0.0215513466327635	0.986802275413996
TMEM233	387890	12	119996264	120089363	0.107832865212525	4	-0.058408263872422	rs7314959	0.0584100678491083	0.986802275413996
CAST	831	5	95825971	96125299	0.107930592332042	29	0.0161282634737809	rs13186419	0.00542378842472211	0.986802275413996
MIR1289-1	100302125	20	34031776	34076919	0.107938235304519	2	0.047495821231181	rs67462373	0.0539691176522593	0.986802275413996
ZBTB14	7541	18	5279018	5332052	0.107998752276896	6	0.0094374215529052	rs11665528	0.0179997920461493	0.986802275413996
WDR12	55759	2	203729505	203914521	0.108060774934463	38	-0.00156925630947797	rs16840252	0.00665302434083065	0.986802275413996
SLC25A26	115286	3	66084285	66448540	0.108102073775109	43	-0.00275693639308549	rs9849546	0.00275994304504485	0.986802275413996
TSGA10IP	254187	11	65677916	65737434	0.108148610234889	9	-0.0275799788081374	rs36113281	0.0316732063554353	0.986802275413996
BEND3	57673	6	107376386	107471473	0.108150789104022	10	0.0249709606548995	rs319114	0.0215531166593207	0.986802275413996
DAAM1	23002	14	59620364	59848123	0.108154052926239	21	0.0355934857294523	rs1957983	0.00515019299648756	0.986802275413996
ZNF17	7565	19	57887531	57943307	0.108197795442901	3	-0.0336008377570525	rs7250037	0.0414534689881799	0.986802275413996
MIR563	693148	3	15880278	15925356	0.108336690816587	1	0.046215181266233	rs9866303	0.108336690816587	0.987651967735682
RCHY1	25898	4	76394247	76474974	0.10847859117141	5	-0.0093623368773926	rs11097355	0.0216957182342819	0.98811140174143
THAP6	152815	4	76404156	76485683	0.10847859117141	5	-0.0011673227982218	rs11097355	0.0216957182342819	0.98811140174143
MKS1	54903	17	56272803	56331966	0.108685570207799	6	-0.00158012694567948	rs17213137	0.0181142617012999	0.989579367528602
KCNS2	3788	8	99404250	99455076	0.108841978285871	2	-0.0488810081724729	rs3105185	0.0544209891429355	0.99058584283184
ABCG8	64241	2	44031103	44115605	0.108994313498346	31	0.020936251721607	rs2333825	0.00527170698642317	0.991151944922055
DBX2	440097	12	45398455	45479882	0.109050422884044	16	-0.00915012398729885	rs10736026	0.00681565143025277	0.991151944922055
TMEM221	100130519	19	17536318	17594376	0.109092594664266	8	-0.0277672257579534	rs4808666	0.0193101454642059	0.991151944922055
HELT	391723	4	185904995	185951958	0.109111866809925	13	-0.0131276544784244	rs6848332	0.0132155953835472	0.991151944922055
CENPC	1060	4	68327521	68446324	0.109133644720315	3	0.0389322931954999	rs3813832	0.0363778815734384	0.991151944922055
UGT1A9	54600	2	234545499	234691946	0.109312770901565	58	0.00590297330377904	rs35637944	0.0018847029465787	0.99124010247803
GTF2IRD1	9569	7	73833120	74026931	0.109350663200218	12	-0.0131394809506153	rs6949053	0.00911255526668481	0.99124010247803
JPH1	56704	8	75136935	75268563	0.1094315250999	18	-0.0395633572884516	rs7006190	0.00607952917221669	0.99124010247803
IDO1	3620	8	39724794	39795963	0.109602109282585	13	0.0319287123261932	rs9643843	0.0149349034316082	0.99124010247803
FAM161B	145483	14	74388204	74452117	0.109677660050182	9	-0.0276672677399025	rs7154124	0.016250695334845	0.99124010247803
ABCG5	64240	2	44029611	44101004	0.109719273605578	25	0.0193965799128845	rs2333825	0.00527170698642317	0.99124010247803
SNRNP27	11017	2	70085692	70142707	0.10974335655498	7	0.0586978638658903	rs12617812	0.031328714905077	0.99124010247803
GOT2	2806	16	58731035	58803261	0.109827533956443	7	-0.0496171487150925	rs6499976	0.0539484049606856	0.99124010247803
TMOD3	29766	15	52086825	52249492	0.109914722349238	33	-0.00981024639092282	rs4405492	0.0100924373245499	0.99124010247803
PEBP1	5037	12	118538663	118593389	0.110000697856187	5	0.0339022071207665	rs882542	0.0220001395712374	0.99124010247803
UBE2Q2P3	101929193	15	82988847	83098805	0.11004075246693	10	-0.0437539565935322	rs12903066	0.0129881156934443	0.99124010247803
UBE2Q2P3	100134869	15	82988847	83098805	0.11004075246693	10	-0.0437539565935322	rs12903066	0.0129881156934443	0.99124010247803
DOCK3	1795	3	50677672	51431629	0.110114379153832	24	-0.0136326539138053	rs11921930	0.00914175820631285	0.99124010247803
ZNF331	55422	19	53989235	54093523	0.110139487454712	32	-0.00272867291648703	rs612529	0.00344185898295974	0.99124010247803
KIAA0226L	80183	13	46906139	47047325	0.110148700063817	22	0.0188387822759082	rs79152620	0.00500675909380987	0.99124010247803
ANP32E	81611	1	150180717	150243504	0.110214495305512	2	-0.0471343139025483	rs11205341	0.106237222601945	0.99124010247803
CA14	23632	1	150194554	150247478	0.110214495305512	2	-0.0471343139025483	rs11205341	0.106237222601945	0.99124010247803
SYNGR4	23546	19	48832652	48889633	0.110240443062178	6	0.0690252873696916	rs518822	0.0460020402297396	0.99124010247803
SLC9B1	101929373	4	103796205	103975896	0.110240973777746	13	-0.0288796065454327	rs6837683	0.0217954470520447	0.99124010247803
SLC9B1	150159	4	103796205	103975896	0.110240973777746	13	-0.0288796065454327	rs6837683	0.0217954470520447	0.99124010247803
C19orf66	55337	19	10161798	10213928	0.110269375264603	6	-0.0609650014572333	rs2288350	0.0322651461247369	0.99124010247803
ZNF542	147947	19	56844468	56901197	0.11029417445915	15	-0.0129347633634157	rs10425112	0.0102685368334296	0.99124010247803
ESRP2	102466194	16	68253014	68307005	0.110357074037878	1	-0.0370034094278335	rs1127773	0.110357074037878	0.99124010247803
ESRP2	80004	16	68253014	68307005	0.110357074037878	1	-0.0370034094278335	rs1127773	0.110357074037878	0.99124010247803
PLA2G15	23659	16	68244207	68304961	0.110357074037878	1	-0.0370034094278335	rs1127773	0.110357074037878	0.99124010247803
DGKZ	8525	11	46319455	46412104	0.11041926871313	3	-0.0733493392937575	rs11038866	0.0424852050066938	0.99124010247803
CALCB	797	11	14891543	15113888	0.110423827593317	23	-0.0277057440607152	rs79003203	0.00480103598231815	0.99124010247803
ANKRD9	122416	14	102963179	103011136	0.110433550674247	9	-0.00201192860020436	rs7147226	0.0122703945193608	0.99124010247803
CASC15	401237	6	21630003	22224734	0.11047436804485	148	0.000727886286665781	rs9356793	0.000746448432735471	0.99124010247803
DNAJC18	202052	5	138734279	138815180	0.11065671470553	1	0.0507509999117698	rs700623	0.11065671470553	0.992150802561102
PPOX	5498	1	161101200	161157803	0.110698351023044	4	0.0440818090571553	rs4233365	0.0278700378674836	0.992150802561102
MAMSTR	284358	19	49205999	49257978	0.110916554414985	7	0.0305667480558934	rs352831	0.0158452220592835	0.992150802561102
